target,id,date,flag,user,text,text_processed
0,2200654053,Tue Jun 16 19:11:26 PDT 2009,NO_QUERY,ceoa,75+ Environmentalists to Follow on Twitter:  http://bit.ly/qq8cS i'm not one of them  #environmental,"['environmentalist', 'follow', 'twitter', 'one', 'environment']"
0,1559835822,Sun Apr 19 12:10:13 PDT 2009,NO_QUERY,krist69,"alas, i remember the promise of summers 07 and 08 - offered so much early on, only to be an overcast-filled few months of &quot;summer&quot; ","['ala', 'rememb', 'promis', 'summer', 'offer', 'much', 'earli', 'onli', 'overcast', 'fill', 'month', 'quot', 'summer', 'quot']"
4,1978546247,Sat May 30 23:41:52 PDT 2009,NO_QUERY,miSS_MoDeL,"Dayummmm!, @DayyummPuspos has the CUTEST boyfriend! ","['dayummmm', 'dayyummpuspo', 'ha', 'cutest', 'boyfriend']"
4,2190598028,Tue Jun 16 03:11:13 PDT 2009,NO_QUERY,1obster,@the8333696  Hey - I see your pics of The Tivoli - very damned interestin!  http://bit.ly/YzTqv,"['hey', 'see', 'pic', 'tivoli', 'veri', 'damn', 'interestin']"
4,2188508094,Mon Jun 15 22:01:37 PDT 2009,NO_QUERY,courtneeeleigh,"Chillin with my new hamster, Theodore ","['chillin', 'new', 'hamster', 'theodor']"
4,2016725741,Wed Jun 03 07:15:34 PDT 2009,NO_QUERY,Mila_Renee,@wendilynnmakeup Good Morning #HappyHumpDay  ,"['wendilynnmakeup', 'good', 'morn', 'happyhumpday']"
0,2188854750,Mon Jun 15 22:42:15 PDT 2009,NO_QUERY,Theserashow,"So I'm not tired, but my mother keeps giving me medicine for my allergic reaction  -- I dont want to sleep ://","['tire', 'mother', 'keep', 'give', 'medicin', 'allerg', 'reaction', 'dont', 'want', 'sleep']"
4,1992333619,Mon Jun 01 08:35:02 PDT 2009,NO_QUERY,paulcooley,@NicoleDean You're welcome Nicole! Hey Looking forward to tomorrow! Hope you got my email ,"['nicoledean', 'welcom', 'nicol', 'hey', 'look', 'forward', 'tomorrow', 'hope', 'got', 'email']"
0,2189290036,Mon Jun 15 23:41:23 PDT 2009,NO_QUERY,KatieeHowell,Good morning. I sound like a man. Home today  i'm going to miss London!!,"['good', 'morn', 'sound', 'like', 'man', 'home', 'today', 'go', 'miss', 'london']"
4,2000039107,Mon Jun 01 21:17:24 PDT 2009,NO_QUERY,enamoredsoul,"@SuzanneReed Awww...well,i'm sure u're a phenom on the dance floor...!  *hugs*","['suzannere', 'sure', 'u', 'phenom', 'danc', 'floor', 'hug']"
4,2053630751,Sat Jun 06 05:12:22 PDT 2009,NO_QUERY,nathangouge,"@mritouchmyself thanks I won't be doing any updates today. I have somewhere to go, cover for me! ","['mritouchmyself', 'thank', 'ani', 'updat', 'today', 'somewher', 'go', 'cover']"
0,2001466253,Tue Jun 02 00:58:55 PDT 2009,NO_QUERY,wakito,"@austinspeaks sorry, you didn't like the new one ","['austinspeak', 'sorri', 'like', 'new', 'one']"
0,2240722208,Fri Jun 19 10:05:07 PDT 2009,NO_QUERY,curiousidiot,"@dr_glow_monkey that is really weird @lalo_lost me, only if  i had money though  ","['dr', 'glow', 'monkey', 'realli', 'weird', 'lalo', 'lost', 'onli', 'money', 'though']"
4,1999437250,Mon Jun 01 20:12:58 PDT 2009,NO_QUERY,hulahoney,@soapboxmark I'm already going on Wed so let's bump into each other ,"['soapboxmark', 'alreadi', 'go', 'wed', 'let', 'bump']"
4,2191088903,Tue Jun 16 04:29:43 PDT 2009,NO_QUERY,jaekaebee,@MarleneStringer Whohoo!! WHAZZUP FLORIDA! ,"['marlenestring', 'whohoo', 'whazzup', 'florida']"
4,2057974974,Sat Jun 06 14:01:21 PDT 2009,NO_QUERY,Summerstone,@mylifeontwi that was great it gave me goosebumps........so excited can't wait ,"['mylifeontwi', 'wa', 'great', 'gave', 'goosebump', 'excit', 'wait']"
4,1827665139,Sun May 17 11:11:21 PDT 2009,NO_QUERY,serious_skeptic,"@RNguide thanks, just did ","['rnguid', 'thank']"
0,2220753677,Thu Jun 18 03:53:39 PDT 2009,NO_QUERY,LOVEfayepark,"I'm already tired of deleting my fanvid in Yout*be. It's always resolve copyright blah blah blah, even though I already change the song! ","['alreadi', 'tire', 'delet', 'fanvid', 'yout', 'alway', 'resolv', 'copyright', 'blah', 'blah', 'blah', 'even', 'though', 'alreadi', 'chang', 'song']"
0,2054201764,Sat Jun 06 06:48:43 PDT 2009,NO_QUERY,crazytink08,I hate being woke up at 8 in the morning for no reason! Grr. . . . . Going back to bed dont wake me  *jaimiereneelynn*,"['hate', 'woke', 'morn', 'reason', 'grr', 'go', 'back', 'bed', 'dont', 'wake', 'jaimiereneelynn']"
0,1985028935,Sun May 31 16:17:08 PDT 2009,NO_QUERY,sundayssorrow,"@tarynhoodiesss what's going on, Taryn? ","['tarynhoodiesss', 'go', 'taryn']"
4,2174362562,Sun Jun 14 22:23:46 PDT 2009,NO_QUERY,EmilyGrabham,@jonasbrothers Please have Big Rob perform Burnin' Up with you? ,"['jonasbroth', 'pleas', 'big', 'rob', 'perform', 'burnin']"
0,1468644415,Tue Apr 07 02:55:21 PDT 2009,NO_QUERY,blankdoll,Heroes is soooo boring. Ugh and I just found out there are 3 more episodes this season. ,"['hero', 'soooo', 'bore', 'ugh', 'found', 'episod', 'thi', 'season']"
0,1468484722,Tue Apr 07 01:57:36 PDT 2009,NO_QUERY,holzzyd,Piccy coming soon  -off to watch 90210. God i wanna move to america soo baadd ,"['picci', 'come', 'soon', 'watch', 'god', 'wan', 'na', 'move', 'america', 'soo', 'baadd']"
0,2324303363,Thu Jun 25 02:49:12 PDT 2009,NO_QUERY,nikeetalakhiani,Oh shoot!! Way to make me feel guilty ,"['oh', 'shoot', 'way', 'make', 'feel', 'guilti']"
0,1932823667,Tue May 26 22:18:16 PDT 2009,NO_QUERY,justananomaly,Cant seem to break the 85WPM typing barrier and not sure why. ,"['cant', 'seem', 'break', 'wpm', 'type', 'barrier', 'sure', 'whi']"
4,2045054550,Fri Jun 05 10:10:18 PDT 2009,NO_QUERY,DesmoNYCLMT,@katyperry was talking to ur friend Joe in London about you.  You need to get a Mr. Pearl fabulous corset. Ask him about them. ,"['katyperri', 'wa', 'talk', 'ur', 'friend', 'joe', 'london', 'need', 'get', 'mr', 'pearl', 'fabul', 'corset', 'ask']"
4,1836009679,Mon May 18 07:11:45 PDT 2009,NO_QUERY,carused,Best of Youtube: THE BIRDS &amp; THE BEES: THE BIRDS &amp; THE BEES  SUBSCIRBEEEE  &amp; leave a comment/make a  http://tinyurl.com/owqfy6,"['best', 'youtub', 'bird', 'amp', 'bee', 'bird', 'amp', 'bee', 'subscirbeee', 'amp', 'leav', 'comment', 'make']"
0,2329168356,Thu Jun 25 10:25:51 PDT 2009,NO_QUERY,Kaizidorfa,http://twitpic.com/8dx00 - FUCK. my iphone backup is on my old laptop ,"['fuck', 'iphon', 'backup', 'old', 'laptop']"
4,1559709947,Sun Apr 19 11:51:04 PDT 2009,NO_QUERY,saraevelyn,in case you're wondering - toothpaste really does work to get crayon off the wall! ha! ,"['case', 'wonder', 'toothpast', 'realli', 'doe', 'work', 'get', 'crayon', 'wall', 'ha']"
4,1990375522,Mon Jun 01 04:41:53 PDT 2009,NO_QUERY,thatjessgirl,@xhayleymissx that's ok dude! No worries ,"['xhayleymissx', 'ok', 'dude', 'worri']"
0,2045688502,Fri Jun 05 11:05:29 PDT 2009,NO_QUERY,pinkeyedjim,@heartbaby twitpic isn't working right. ,"['heartbabi', 'twitpic', 'work', 'right']"
0,2008127297,Tue Jun 02 13:39:42 PDT 2009,NO_QUERY,sup3rfm,"@CurmudgeonlyGal Eek. We're very sorry, CG.  Enjoy those good memories!","['curmudgeonlyg', 'eek', 'veri', 'sorri', 'cg', 'enjoy', 'good', 'memori']"
0,2191070298,Tue Jun 16 04:27:00 PDT 2009,NO_QUERY,evil_made_flesh,is so hungover ,['hungov']
4,1990714913,Mon Jun 01 05:34:18 PDT 2009,NO_QUERY,djhurio,"Atk�?rtošos, bet MGMT - Kids (Radio Edit) (181.FM - The Buzz (Your Alternative Station!)) ir ģeni�?la dziesma ","['atk', 'rto', 'bet', 'mgmt', 'kid', 'radio', 'edit', 'fm', 'buzz', 'altern', 'station', 'ir', 'eni', 'la', 'dziesma']"
0,2175098662,Mon Jun 15 00:04:55 PDT 2009,NO_QUERY,wlwarriorsuzie,@jessicamauboy gee it always happens in Sydney ,"['jessicamauboy', 'gee', 'alway', 'happen', 'sydney']"
4,1556777025,Sun Apr 19 00:17:42 PDT 2009,NO_QUERY,nuiko,okay.. time to take a shower and head to the Mall of Asia... ,"['okay', 'time', 'take', 'shower', 'head', 'mall', 'asia']"
4,1999948893,Mon Jun 01 21:07:09 PDT 2009,NO_QUERY,Taytayswiftfan1,@mattmercy your mom really enjoys conan obrien ,"['mattmerci', 'mom', 'realli', 'enjoy', 'conan', 'obrien']"
4,1985118420,Sun May 31 16:28:08 PDT 2009,NO_QUERY,jbhutchens,And jaynestown it is ,['jaynestown']
0,1999735430,Mon Jun 01 20:43:45 PDT 2009,NO_QUERY,queerious,@Dramathan o and the mystery band song comes with a special mystery photo yezzzzzir!  k gotta go 2 bed now ,"['dramathan', 'mysteri', 'band', 'song', 'come', 'special', 'mysteri', 'photo', 'yezzzzzir', 'k', 'got', 'ta', 'go', 'bed']"
4,1962179238,Fri May 29 10:38:47 PDT 2009,NO_QUERY,LizeeH,Back from eating dinner. ,"['back', 'eat', 'dinner']"
4,1572845194,Mon Apr 20 22:45:52 PDT 2009,NO_QUERY,malibudude,@Tony_Mandarich what up Tony? I don't have quite the followers you do ... YET! ,"['toni', 'mandarich', 'toni', 'quit', 'follow', 'yet']"
4,2015278162,Wed Jun 03 04:13:21 PDT 2009,NO_QUERY,andreajae,@lilyofthepalms Thanks!  I can't wait to see images from your FIRST wedding! ,"['lilyofthepalm', 'thank', 'wait', 'see', 'imag', 'first', 'wed']"
4,1834662603,Mon May 18 03:46:37 PDT 2009,NO_QUERY,angryjedi,"Also, to those of you still in the Chie camp, Yukiko remained my true love 'till the very end, and I make no apologies for this. ","['also', 'still', 'chie', 'camp', 'yukiko', 'remain', 'true', 'love', 'till', 'veri', 'end', 'make', 'apolog', 'thi']"
0,2052550246,Sat Jun 06 01:07:04 PDT 2009,NO_QUERY,dhatbadYeLLobcH,@tripzy tHNx.I was mad BOred.lOL &gt;&gt;lIfe wit out my bOY  !lol,"['tripzi', 'thnx', 'wa', 'mad', 'bore', 'lol', 'gt', 'gt', 'life', 'wit', 'boy', 'lol']"
4,2181053368,Mon Jun 15 11:18:11 PDT 2009,NO_QUERY,elliothaney,"@aumantm05 Check out Tim's shop, help him out with his bills  http://bit.ly/12C31e   this kid's gonna be huge!!!","['aumantm', 'check', 'tim', 'shop', 'help', 'hi', 'bill', 'thi', 'kid', 'gon', 'na', 'huge']"
4,2064108097,Sun Jun 07 05:14:59 PDT 2009,NO_QUERY,springtree,@tortillagirl thanks for the twitter love! ,"['tortillagirl', 'thank', 'twitter', 'love']"
0,2262892817,Sat Jun 20 23:28:06 PDT 2009,NO_QUERY,OfficialAS,pulling my hair out with this viscom ,"['pull', 'hair', 'thi', 'viscom']"
0,1791793261,Wed May 13 21:07:20 PDT 2009,NO_QUERY,suzi98babe,@NeeCee75 yeah i just saw that. WTH??? Tweatdeck hasnt worked in over an hour!! not liking this at all. ,"['neece', 'yeah', 'saw', 'wth', 'tweatdeck', 'hasnt', 'work', 'hour', 'like', 'thi']"
0,1972169113,Sat May 30 08:42:07 PDT 2009,NO_QUERY,rucpsim,I wish parents had a choice on what school their kids could attend ,"['wish', 'parent', 'choic', 'school', 'kid', 'could', 'attend']"
0,2050352778,Fri Jun 05 18:31:02 PDT 2009,NO_QUERY,tdorji,@yeatoeh raining cats and dogs  can't go golfing too,"['yeatoeh', 'rain', 'cat', 'dog', 'go', 'golf']"
0,1835355887,Mon May 18 05:48:03 PDT 2009,NO_QUERY,pontusolin,Sarah Connor Chronicles has been Terminated.  http://is.gd/AUZW,"['sarah', 'connor', 'chronicl', 'ha', 'termin']"
0,2176520039,Mon Jun 15 04:05:27 PDT 2009,NO_QUERY,lisanti,why do all the hot guys live in adelaide. ,"['whi', 'hot', 'guy', 'live', 'adelaid']"
4,1827548584,Sun May 17 10:56:49 PDT 2009,NO_QUERY,MaryAliceHale,is still taking a poll. What is your favorite shoe brand and why? Close race between flip flops and converse. ;) Tell me your favorite! ,"['still', 'take', 'poll', 'favorit', 'shoe', 'brand', 'whi', 'close', 'race', 'flip', 'flop', 'convers', 'tell', 'favorit']"
4,1992499785,Mon Jun 01 08:51:13 PDT 2009,NO_QUERY,LBCIslander,"@loveandbooze This will be a road trip, leaving on the 27th but my sis wants to be back home by the 4th...but, I may need to extend. ","['loveandbooz', 'thi', 'road', 'trip', 'leav', 'th', 'si', 'want', 'back', 'home', 'th', 'may', 'need', 'extend']"
0,2012928439,Tue Jun 02 21:33:50 PDT 2009,NO_QUERY,stevenpitts,@russelltripp lovin' the &quot;it pays to be a geek&quot; comment. too bad folks didn't make a bigger deal out of internet neutrality ,"['russelltripp', 'lovin', 'quot', 'pay', 'geek', 'quot', 'comment', 'bad', 'folk', 'make', 'bigger', 'deal', 'internet', 'neutral']"
0,2177040898,Mon Jun 15 05:19:25 PDT 2009,NO_QUERY,ellyxxelle,Camp  tons of little kids,"['camp', 'ton', 'littl', 'kid']"
0,2051243680,Fri Jun 05 21:18:19 PDT 2009,NO_QUERY,carambs,@johanbruyneel What's going to happen to the team? ,"['johanbruyneel', 'go', 'happen', 'team']"
4,1965353385,Fri May 29 15:46:16 PDT 2009,NO_QUERY,loriann07,About to have a spectacular evening with amazing people! ,"['spectacular', 'even', 'amaz', 'peopl']"
4,1834853462,Mon May 18 04:24:52 PDT 2009,NO_QUERY,ellielovell,@moylanmaria You will get the hang of it!  Maybe you should free your tweets though - let the world see them!,"['moylanmaria', 'get', 'hang', 'mayb', 'free', 'tweet', 'though', 'let', 'world', 'see']"
4,1986837848,Sun May 31 19:23:15 PDT 2009,NO_QUERY,davidschoenfeld,enjoying the #MTVMovieAwards ... Maybe one of all these stars will be the most searched in 2009?? Who knows? ,"['enjoy', 'mtvmovieaward', 'mayb', 'one', 'star', 'search', 'know']"
4,2061649409,Sat Jun 06 21:18:48 PDT 2009,NO_QUERY,maxine_allison,"I finally found someone i can relate to, this person understands it bkos this person also went through it w/ me  thank you","['final', 'found', 'someon', 'relat', 'thi', 'person', 'understand', 'bko', 'thi', 'person', 'also', 'went', 'w', 'thank']"
0,1971150373,Sat May 30 06:21:21 PDT 2009,NO_QUERY,Alejandro_SS,"@EveEveEve I'm sorry to hear it, you don't deserve that  ","['eveeveev', 'sorri', 'hear', 'deserv']"
4,1962008510,Fri May 29 10:22:53 PDT 2009,NO_QUERY,rachelcorey,Making jello shots tonight for Saturday ,"['make', 'jello', 'shot', 'tonight', 'saturday']"
4,2012866058,Tue Jun 02 21:26:30 PDT 2009,NO_QUERY,AnnSue,@RyanSeacrest LOL~ XOXO ,"['ryanseacrest', 'lol', 'xoxo']"
4,2002398907,Tue Jun 02 04:05:48 PDT 2009,NO_QUERY,covetous,"@jesperht: swimwear as in wetsuit or just Swim briefs. With you, one never knows ","['jesperht', 'swimwear', 'wetsuit', 'swim', 'brief', 'one', 'never', 'know']"
0,2226186390,Thu Jun 18 11:38:25 PDT 2009,NO_QUERY,W_H_Swagspeare,"im about to be ooooooout, then off to the DMV, i got a ticket ","['im', 'ooooooout', 'dmv', 'got', 'ticket']"
4,2064228728,Sun Jun 07 05:38:44 PDT 2009,NO_QUERY,Vikingfist,"@NeilH73 Hey man, they'red just workin' girls trying to make a buck, ya know?!  Bless their hearts!","['neilh', 'hey', 'man', 'red', 'workin', 'girl', 'tri', 'make', 'buck', 'ya', 'know', 'bless', 'heart']"
0,1984312205,Sun May 31 14:51:36 PDT 2009,NO_QUERY,mskiimmylovee,is sooo tireddd   I need a nap,"['sooo', 'tireddd', 'need', 'nap']"
4,2185689459,Mon Jun 15 17:45:33 PDT 2009,NO_QUERY,BradtheGleek,"The Glee forum has been so quiet lately.... Well good, makes my job easier ","['glee', 'forum', 'ha', 'quiet', 'late', 'well', 'good', 'make', 'job', 'easier']"
0,2261644101,Sat Jun 20 21:06:53 PDT 2009,NO_QUERY,seriouslyliz,Headache ,['headach']
4,1835339767,Mon May 18 05:45:44 PDT 2009,NO_QUERY,gavdixon,@sudosushi added u to last.fm matey ,"['sudosushi', 'ad', 'u', 'last', 'fm', 'matey']"
0,2069779041,Sun Jun 07 16:30:41 PDT 2009,NO_QUERY,iteachautism,@dogsforautism oh my is right.... didn't intend to to do that...   Sorry - it never gets easier either...,"['dogsforaut', 'oh', 'right', 'intend', 'sorri', 'never', 'get', 'easier', 'either']"
4,1792915289,Thu May 14 00:41:16 PDT 2009,NO_QUERY,repetej,@juliancheal What on earth does it mean? ,"['julianch', 'earth', 'doe', 'mean']"
0,2259734730,Sat Jun 20 18:04:32 PDT 2009,NO_QUERY,Sunshiiine,My hair is growing !! But I feel like its falling out... ,"['hair', 'grow', 'feel', 'like', 'fall']"
4,1985350186,Sun May 31 16:56:12 PDT 2009,NO_QUERY,sherrykyle,@HeatherWilson What a great balance! ,"['heatherwilson', 'great', 'balanc']"
4,2004961204,Tue Jun 02 09:00:25 PDT 2009,NO_QUERY,leonnea,"Updating work MBP to iLife 09', wow 1.7GB seems high but have a feeling it will be worth it. ","['updat', 'work', 'mbp', 'ilif', 'wow', 'gb', 'seem', 'high', 'feel', 'worth']"
4,1984020243,Sun May 31 14:17:06 PDT 2009,NO_QUERY,Marley8274,fun fun . . . just The Hills now . . . 3 hours (about) to finale!  (and 4 to the MTV Movie Awards!),"['fun', 'fun', 'hill', 'hour', 'final', 'mtv', 'movi', 'award']"
0,2186495488,Mon Jun 15 18:55:22 PDT 2009,NO_QUERY,moniquex3,last day of school ,"['last', 'day', 'school']"
0,2174774592,Sun Jun 14 23:17:06 PDT 2009,NO_QUERY,amelialow,@devon_says didnt feel very good ,"['devon', 'say', 'didnt', 'feel', 'veri', 'good']"
4,2177820744,Mon Jun 15 06:45:23 PDT 2009,NO_QUERY,erin__suzanne,"So as I'm away at camp, think about the meaning of life. No, seriously! I'll tell you what I think the meaning is when I get back. ","['away', 'camp', 'think', 'mean', 'life', 'serious', 'tell', 'think', 'mean', 'get', 'back']"
4,2065166433,Sun Jun 07 08:02:13 PDT 2009,NO_QUERY,High5Machine,(@mdotporter) Morning everybody! Still in bed! HIGH FIVE! Sooo glad we don't open till noon today! I refuse to get up until 11 ,"['mdotport', 'morn', 'everybodi', 'still', 'bed', 'high', 'five', 'sooo', 'glad', 'open', 'till', 'noon', 'today', 'refus', 'get']"
0,2219023998,Wed Jun 17 23:38:02 PDT 2009,NO_QUERY,baneen,"@Nicers yeah I think it might take a while for them to negotiate hotel prices for next year, the hotel likes to bump them a bit each year ","['nicer', 'yeah', 'think', 'might', 'take', 'negoti', 'hotel', 'price', 'next', 'year', 'hotel', 'like', 'bump', 'bit', 'year']"
4,2057602688,Sat Jun 06 13:18:41 PDT 2009,NO_QUERY,slamvan,"worky worky @ 6. Check out Sims 3, it rocks ","['worki', 'worki', 'check', 'sim', 'rock']"
0,2060599087,Sat Jun 06 19:12:33 PDT 2009,NO_QUERY,AClockworkMish,"Disembodied take two tonight! Stoked to see everyone, although a couple crucial dudes will be missing ","['disembodi', 'take', 'two', 'tonight', 'stoke', 'see', 'everyon', 'although', 'coupl', 'crucial', 'dude', 'miss']"
4,1980422942,Sun May 31 06:41:59 PDT 2009,NO_QUERY,MrShell,"I am getting some new subscribers on YT, thanks to anyone that has subbed and follows me on Twitter ","['get', 'new', 'subscrib', 'yt', 'thank', 'anyon', 'ha', 'sub', 'follow', 'twitter']"
0,1977664595,Sat May 30 21:26:14 PDT 2009,NO_QUERY,Jordanpk2,I miss you jill. Things wont be the same without my defender ,"['miss', 'jill', 'thing', 'wont', 'without', 'defend']"
0,2183267661,Mon Jun 15 14:16:21 PDT 2009,NO_QUERY,maimaiqtpie,"I'm ecstatic about the Lakers championship, but kinda sad that there's no more basketball games to watch ","['ecstat', 'laker', 'championship', 'kinda', 'sad', 'basketbal', 'game', 'watch']"
4,2183794866,Mon Jun 15 14:59:49 PDT 2009,NO_QUERY,SnowDan,@NYBabe Oh you put up another story? I'll check that out first. It sounds naughty lol. ,"['nybab', 'oh', 'put', 'anoth', 'stori', 'check', 'first', 'sound', 'naughti', 'lol']"
0,1991121731,Mon Jun 01 06:26:43 PDT 2009,NO_QUERY,marcus_moulic,GTG! school starts tomorrow  pudge!!! tweet after school ),"['gtg', 'school', 'start', 'tomorrow', 'pudg', 'tweet', 'school']"
0,2062922359,Sun Jun 07 00:45:11 PDT 2009,NO_QUERY,Lukei_i_i,@vivianachi have a bad day ,"['vivianachi', 'bad', 'day']"
0,2181800778,Mon Jun 15 12:18:53 PDT 2009,NO_QUERY,djlunaDenise,@EDDIEKLIVE wish i could see ya next week....schuba's is sold out... ,"['eddiekl', 'wish', 'could', 'see', 'ya', 'next', 'week', 'schuba', 'sold']"
4,1881810046,Fri May 22 05:36:39 PDT 2009,NO_QUERY,LauraOliver,@nickhalstead already seeing it in action ,"['nickhalstead', 'alreadi', 'see', 'action']"
4,2060907322,Sat Jun 06 19:48:36 PDT 2009,NO_QUERY,Starman,"Hey Pittsburgh Penguins -- you SUCK!!! Slink on back to smelly town, you losers. ","['hey', 'pittsburgh', 'penguin', 'suck', 'slink', 'back', 'smelli', 'town', 'loser']"
4,1687529840,Sun May 03 08:56:23 PDT 2009,NO_QUERY,joshtastic1,@SomersetBob glad its not to bad not long left only a few days now ,"['somersetbob', 'glad', 'bad', 'long', 'left', 'onli', 'day']"
0,2016969897,Wed Jun 03 07:39:10 PDT 2009,NO_QUERY,scabbadoodle,"@Lauradorapercy dont worry, i think everyone found it abit crappy  good luck for you last exam!!!","['lauradoraperci', 'dont', 'worri', 'think', 'everyon', 'found', 'abit', 'crappi', 'good', 'luck', 'last', 'exam']"
4,2175758660,Mon Jun 15 01:54:59 PDT 2009,NO_QUERY,NJGurlMelissa73,G'm every1 Happy Mon.  Hope everyone had a gr8 weekend! Weather held up here in sunny Glasgow lol,"['g', 'everi', 'happi', 'mon', 'hope', 'everyon', 'gr', 'weekend', 'weather', 'held', 'sunni', 'glasgow', 'lol']"
4,2002363740,Tue Jun 02 03:59:55 PDT 2009,NO_QUERY,frankfurters,Hello!  GOOD EVENING!,"['hello', 'good', 'even']"
4,1573803626,Tue Apr 21 02:56:18 PDT 2009,NO_QUERY,JessSThomson,New posh phone and still no one has phoned me. I know when it rings I will get a fright. Goodbye speakerphone 100 you served me well ,"['new', 'posh', 'phone', 'still', 'one', 'ha', 'phone', 'know', 'ring', 'get', 'fright', 'goodby', 'speakerphon', 'serv', 'well']"
4,1753138177,Sun May 10 00:17:08 PDT 2009,NO_QUERY,MegAppleford,"@FelixKev hey Kev - keep with it. It seems crap at first but will def be worthwhile! Add LOADS of people, much more interesting ","['felixkev', 'hey', 'kev', 'keep', 'seem', 'crap', 'first', 'def', 'worthwhil', 'add', 'load', 'peopl', 'much', 'interest']"
0,1992409596,Mon Jun 01 08:42:24 PDT 2009,NO_QUERY,tiffiny4,"Morning gets worse. @starbucks won't make my tea latte cold, when they've done it before. ","['morn', 'get', 'wors', 'starbuck', 'make', 'tea', 'latt', 'cold', 'done', 'befor']"
0,2283237966,Mon Jun 22 12:22:35 PDT 2009,NO_QUERY,PagakaTysal,This movie is making me tear up.....     ,"['thi', 'movi', 'make', 'tear']"
4,1962781445,Fri May 29 11:39:13 PDT 2009,NO_QUERY,cyrusandtisdale,"@mileycyrus Miley, I tried to vote you but I couldn't. I think that the votes are closed :S I wish you the best    ARGENTINA LOVES YOU! ","['mileycyru', 'miley', 'tri', 'vote', 'think', 'vote', 'close', 'wish', 'best', 'argentina', 'love']"
4,1932382326,Tue May 26 21:21:22 PDT 2009,NO_QUERY,EmmaEclipse,"@pfcshadows Australia  Melbourne, to be more specific. Whats it like over there?","['pfcshadow', 'australia', 'melbourn', 'specif', 'like']"
0,1972537955,Sat May 30 09:24:48 PDT 2009,NO_QUERY,SimplyMe28,@TheRealAK47 ,['therealak']
4,1564905769,Mon Apr 20 05:19:02 PDT 2009,NO_QUERY,beckster94,"Running late, but beautiful sunrise. I hope it's foretelling of the day.  have a good one!","['run', 'late', 'beauti', 'sunris', 'hope', 'foretel', 'day', 'good', 'one']"
0,2064978068,Sun Jun 07 07:37:06 PDT 2009,NO_QUERY,JCCanezo,@postsecret This Sunday's secrets were meh. And next week will be Father's Day secrets. Booo. ,"['postsecret', 'thi', 'sunday', 'secret', 'meh', 'next', 'week', 'father', 'day', 'secret', 'booo']"
4,2178144338,Mon Jun 15 07:15:37 PDT 2009,NO_QUERY,mariselry,watching catch that kid. ,"['watch', 'catch', 'kid']"
4,1468771314,Tue Apr 07 03:38:55 PDT 2009,NO_QUERY,AMANDATYRER,"Ohmygosh! I am soooooooooo bored, it's a lovely day though ","['ohmygosh', 'soooooooooo', 'bore', 'love', 'day', 'though']"
4,2185242080,Mon Jun 15 17:05:30 PDT 2009,NO_QUERY,laughwithleslie,My blog has a new look! Check it out  http://livelovelaughwithleslie.blogspot.com,"['blog', 'ha', 'new', 'look', 'check']"
0,2249317761,Fri Jun 19 22:06:29 PDT 2009,NO_QUERY,acoustickub,@mmcrae01 I wanna go to the beach! and I wanna dnace at Marys  I never win,"['mmcrae', 'wan', 'na', 'go', 'beach', 'wan', 'na', 'dnace', 'mari', 'never', 'win']"
0,1955892564,Thu May 28 20:48:27 PDT 2009,NO_QUERY,Budmonster007,Has just woke up to the sound of birds chirping ,"['ha', 'woke', 'sound', 'bird', 'chirp']"
4,1557838642,Sun Apr 19 06:13:50 PDT 2009,NO_QUERY,WilkoTheDachsie,"Sorry, I've been away so much! I've been doing lots of extra napping  How is everyone this weekend?","['sorri', 'away', 'much', 'lot', 'extra', 'nap', 'everyon', 'thi', 'weekend']"
0,2252606969,Sat Jun 20 06:37:45 PDT 2009,NO_QUERY,Sarcastigirl1,Just about to buy the last issue of Shojo Beat! ,"['buy', 'last', 'issu', 'shojo', 'beat']"
0,1985832075,Sun May 31 17:51:23 PDT 2009,NO_QUERY,ImpatientOne,I'm not looking forward to the email and voice mail overload tomorrow  bye bye vacation...,"['look', 'forward', 'email', 'voic', 'mail', 'overload', 'tomorrow', 'bye', 'bye', 'vacat']"
4,2047580918,Fri Jun 05 13:52:00 PDT 2009,NO_QUERY,vesula,"@amber_benson No, but I follow you, and that's much better ","['amber', 'benson', 'follow', 'much', 'better']"
0,2001376941,Tue Jun 02 00:41:07 PDT 2009,NO_QUERY,DaliLama13,@LilGrasshopper its in biology  its my lab practical. it tests me on my knowledge of the labs we did in the class.,"['lilgrasshopp', 'biolog', 'lab', 'practic', 'test', 'knowledg', 'lab', 'class']"
4,1836077257,Mon May 18 07:19:37 PDT 2009,NO_QUERY,chloedevlin,thinks girls aloud are amazing live!  such a good night last night.,"['think', 'girl', 'aloud', 'amaz', 'live', 'good', 'night', 'last', 'night']"
0,1677740004,Sat May 02 03:43:32 PDT 2009,NO_QUERY,BexiAddz,"Ballet later , work now ","['ballet', 'later', 'work']"
4,2053075447,Sat Jun 06 03:10:24 PDT 2009,NO_QUERY,peermetze,"some real butter, some real honey and some maybe not so real rolls with Turkish coffee - tremendous enjoyment ","['real', 'butter', 'real', 'honey', 'mayb', 'real', 'roll', 'turkish', 'coffe', 'tremend', 'enjoy']"
